id,name,product_group_name,store_name,location,asset_number,serial_number,weight,replacement_charge,quantity_held,asset_replacement_value,purchase_price,effective_date,written_off,sold
389,USW Pro 24 PoE,Networking,LDMtv,"",LDM1928,7845586ECDB6-qBGDyw,4.4,535.0,1.0,535.0,535.0,2023-08-24 23:00:00 UTC,,
1909,USW-Pro-48,Networking,LDMtv,"",LDM1279,0CEA14E86 UUUtye,6.2,840.0,1.0,840.0,840.0,2026-01-19 00:00:00 UTC,,
564,USW-Pro-48,Networking,LDMtv,"",LDM1804,3nVTnQ,6.2,840.0,1.0,840.0,840.0,2024-06-27 23:00:00 UTC,,
565,USW-Pro-48,Networking,LDMtv,"",LDM1805,EK2tav,6.2,840.0,1.0,840.0,840.0,2024-06-27 23:00:00 UTC,,
563,USW-Pro-48,Networking,LDMtv,"",LDM1809,tVYF36,6.2,840.0,1.0,840.0,840.0,2024-06-27 23:00:00 UTC,,
713,USW-Pro-48,Networking,LDMtv,"",LDM1927,D021F952EBA1-LiXQJT,6.2,840.0,1.0,840.0,840.0,2020-11-25 00:00:00 UTC,,
1905,USW Pro 8 PoE,Networking,LDMtv,"",LDM1231,6C63F848B,2.2,230.0,1.0,230.0,230.0,2026-01-19 00:00:00 UTC,,
1906,USW Pro 8 PoE,Networking,LDMtv,"",LDM1237,58D61F1C3,2.2,230.0,1.0,230.0,230.0,2026-01-19 00:00:00 UTC,,
1459,USW Pro 8 PoE,Networking,LDMtv,"",LDM1328,9C05D651B,2.2,230.0,1.0,230.0,230.0,2020-12-19 00:00:00 UTC,,
705,USW Pro Aggregation,Networking,LDMtv,"",LDM1780,9C05D6AC5C3E,4.7,826.0,1.0,826.0,826.0,2024-11-25 00:00:00 UTC,,
391,UXG Pro,Networking,LDMtv,"",LDM1926,D021F97CF6B5-aPmiMV,3.4,380.0,1.0,380.0,380.0,2023-08-24 23:00:00 UTC,,
1839,Vigor2860,Networking,LDMtv,D2,61044,172003222994,0.5,0.0,1.0,0.0,0.0,2020-06-24 23:00:00 UTC,,
1840,Vigor2860,Networking,LDMtv,D2,61045,172003222998,0.5,0.0,1.0,0.0,0.0,2020-06-24 23:00:00 UTC,,
321,Vigor2926ac,Networking,LDMtv,D2,61046,187001DAA092120,0.65,271.0,1.0,271.0,271.0,2023-08-24 23:00:00 UTC,,
1390,Aeron,Other,LDMtv,PCR,"","",15.0,899.0,7.0,6293.0,899.0,2020-12-17 00:00:00 UTC,,
1759,Big Fridge,Other,LDMtv,"",LDM1296,340-63704901-8904-10A0016,32.0,89.0,1.0,89.0,0.0,2025-02-24 00:00:00 UTC,,
1972,CDWM Mux Demux,Other,LDMtv,"",42972,"",3.6,150.0,1.0,150.0,0.0,2026-03-06 00:00:00 UTC,,
1971,CDWM Mux Demux,Other,LDMtv,"",G2410285803000855,"",3.6,150.0,1.0,150.0,0.0,2026-03-06 00:00:00 UTC,,
1973,CDWM Mux Demux,Other,LDMtv,"",G2410285803000855G2410285803000855,"",3.6,150.0,1.0,150.0,0.0,2026-03-06 00:00:00 UTC,,
1970,CDWM Mux Demux,Other,LDMtv,"",LDM1886,42972,3.6,150.0,1.0,150.0,0.0,2026-03-06 00:00:00 UTC,,
1974,CDWM Mux Demux,Other,LDMtv,"",LDM1887,G2410285803000855,3.6,150.0,1.0,150.0,0.0,2026-03-06 00:00:00 UTC,,
1388,CoolRac,Other,LDMtv,"",LDM1389,B512527,1.4,265.0,1.0,265.0,265.0,2024-12-17 00:00:00 UTC,,
1340,Desk Lamp,Other,LDMtv,"","","",2.0,15.0,10.0,150.0,15.0,2020-12-17 00:00:00 UTC,,
1160,Dual Monitor Bag,Other,LDMtv,B1,5368956,5368956,3.3,100.0,1.0,100.0,100.0,2024-12-10 00:00:00 UTC,,
854,Generator Trailer,Other,LDMtv,"",GEN-1,GEN-1,225.0,5000.0,1.0,5000.0,5000.0,2024-11-30 00:00:00 UTC,,
1709,Kettle,Other,LDMtv,"",LDM1304,19320FD,0.5,10.0,1.0,10.0,0.0,2025-02-24 00:00:00 UTC,,
1756,Microwave Oven,Other,LDMtv,"",LDM1291,540F819440425111200405,23.5,55.0,1.0,55.0,0.0,2025-02-24 00:00:00 UTC,,
1207,Mini Camera Kit,Other,LDMtv,K4,5368967,5368967,3.8,1000.0,1.0,1000.0,1000.0,2024-12-10 00:00:00 UTC,,
1981,Mix Zone Peli Case,Other,LDMtv,"",3221,na,8.9,3000.0,1.0,3000.0,0.0,2026-03-06 00:00:00 UTC,,
1751,Offroad Cart,Other,LDMtv,"",5369000,217422eec16348,10.0,99.0,1.0,99.0,0.0,2025-02-24 00:00:00 UTC,,
1708,Quest Grill,Other,LDMtv,"",LDM1303,108465,0.5,21.99,1.0,21.99,0.0,2025-02-24 00:00:00 UTC,,
1864,Room Alert 3E,Other,LDMtv,"",6044,RA3E-C913A2,0.1,100.0,1.0,100.0,0.0,2025-08-10 23:00:00 UTC,,
316,SCU 3100,Other,LDMtv,"",LDM1016,9-006,3.0,6000.0,1.0,6000.0,6000.0,2023-08-24 23:00:00 UTC,,
1342,Small Studio Desk,Other,LDMtv,"","","",0.0,549.0,2.0,1098.0,549.0,2020-12-17 00:00:00 UTC,,
1343,Studio Desk Pod,Other,LDMtv,"","","",0.0,159.0,8.0,1272.0,159.0,2020-12-17 00:00:00 UTC,,
1478,T16 Rack,Other,LDMtv,"",5368925,5368925,10.0,325.0,1.0,325.0,325.0,2024-12-19 00:00:00 UTC,,
1470,16A Turtle Distro,Power,LDMtv,"",T16-032,"",2.9,392.08,1.0,392.08,392.08,2024-12-19 00:00:00 UTC,,
1465,32A 3 Phase Distro,Power,LDMtv,"",T16-094,"",5.0,564.19,1.0,564.19,564.19,2024-12-19 00:00:00 UTC,,
1468,32A Single Distro,Power,LDMtv,"",T16-093,5368983,0.0,395.0,1.0,395.0,395.0,2024-12-19 00:00:00 UTC,,
1469,32A Turtle Distro,Power,LDMtv,"",T16-083,"",2.7,230.95,1.0,230.95,230.95,2024-12-19 00:00:00 UTC,,
1448,5PX 3000,Power,LDMtv,V16,LDM1336,002085DE3500,32.7,1700.0,1.0,1700.0,1700.0,2020-12-19 00:00:00 UTC,,
1449,5PX 3000,Power,LDMtv,"",LDM1337,002085E3ABC3,32.7,1700.0,1.0,1700.0,1700.0,2020-12-19 00:00:00 UTC,,
1466,63A 3 Phase Distro,Power,LDMtv,"",5369011,"",0.0,652.0,1.0,652.0,652.0,2024-12-19 00:00:00 UTC,,
1323,63A Distro,Power,LDMtv,N4,LDM1407,N/A,20.0,2000.0,1.0,2000.0,2000.0,2024-12-16 00:00:00 UTC,,
1467,63A Single Distro,Power,LDMtv,"",5369010,"",0.0,410.0,1.0,410.0,410.0,2024-12-19 00:00:00 UTC,,
333,66404,Power,LDMtv,"",LDM1030,778046-001,2.0,400.0,1.0,400.0,400.0,2023-08-24 23:00:00 UTC,,
334,66404,Power,LDMtv,"",LDM1035,778046-002,2.0,400.0,1.0,400.0,400.0,2023-08-24 23:00:00 UTC,,
416,66404,Power,LDMtv,K1,LDM1113,770043-102,2.0,400.0,1.0,400.0,400.0,2023-10-16 23:00:00 UTC,,
377,Advanced R,Power,LDMtv,A2,LDM1000,406918D00713,8.9,400.0,1.0,400.0,400.0,2023-08-24 23:00:00 UTC,,
1874,AJA DRM RACK,Power,LDMtv,"",LDM1283,NA,2.0,750.0,1.0,750.0,0.0,2025-08-14 23:00:00 UTC,,
1442,ALC 161,Power,LDMtv,T16 TSV,LDM1344,ALC161-16685-P,2.6,477.0,1.0,477.0,0.0,2020-12-17 00:00:00 UTC,,
741,ALC 161,Power,LDMtv,"",LDM1754,ALC161-16683-P,2.6,477.0,1.0,477.0,0.0,2024-11-28 00:00:00 UTC,,
1835,Back-UPS CP12036LI,Power,LDMtv,"",LDM1243,1B2427E02257,0.3,40.0,1.0,40.0,0.0,2020-06-04 23:00:00 UTC,,
1836,Back-UPS CP12036LI,Power,LDMtv,"",LDM1244,1B2427E02669,0.3,40.0,1.0,40.0,0.0,2020-06-04 23:00:00 UTC,,
1524,CUE-H180 Battery,Power,LDMtv,Etihad RF Cams,LDM1201,CG2CA32L0456,1.05,280.0,1.0,280.0,280.0,2020-01-24 00:00:00 UTC,,
1525,CUE-H180 Battery,Power,LDMtv,Etihad RF Cams,LDM1202,CG2CA32L0449,1.05,280.0,1.0,280.0,280.0,2020-01-24 00:00:00 UTC,,
1526,CUE-H180 Battery,Power,LDMtv,Etihad RF Cams,LDM1204,CG2CA32L0454,1.05,280.0,1.0,280.0,280.0,2020-01-24 00:00:00 UTC,,
1527,CUE-H180 Battery,Power,LDMtv,Etihad RF Cams,LDM1205,CG2CA32L0097,1.05,280.0,1.0,280.0,280.0,2020-01-24 00:00:00 UTC,,
1083,DC7 Power Supply,Power,LDMtv,"",LDM1511,N/A,1.3,199.0,1.0,199.0,0.0,2024-12-09 00:00:00 UTC,,
749,EMO E617 Power Distribution,Power,LDMtv,"",LDM1744,923622,2.8,346.0,1.0,346.0,0.0,2024-11-28 00:00:00 UTC,,
751,EMO E617 Power Distribution,Power,LDMtv,"",LDM1745,923621,2.8,346.0,1.0,346.0,0.0,2024-11-28 00:00:00 UTC,,
1993,Explorer 1000+,Power,LDMtv,"",5368933,855125021702003,14.5,0.0,1.0,0.0,1149.0,2025-04-01 23:00:00 UTC,,
1687,HX-P21 (USB Power Hub),Power,LDMtv,"",LDM1219,N/A,0.5,39.95,1.0,39.95,0.0,2025-02-21 00:00:00 UTC,,
1688,HX-P21 (USB Power Hub),Power,LDMtv,"",LDM1220,N/A,0.5,39.95,1.0,39.95,0.0,2025-02-21 00:00:00 UTC,,
1882,IDX VL-4S,Power,LDMtv,"",LDM1227,K2-01248,1.7,700.0,1.0,700.0,700.0,2024-08-17 23:00:00 UTC,,
672,Kumo PSU,Power,LDMtv,"","","",0.2,115.0,5.0,575.0,115.0,2023-11-19 00:00:00 UTC,,
1671,Lithium ION Power Station,Power,LDMtv,"",LDM1216,2433,1.0,80.0,1.0,80.0,0.0,2025-02-19 00:00:00 UTC,,
1437,LPS II - 2000,Power,LDMtv,T16 TSV,LDM1347,"",22.5,2640.0,1.0,2640.0,2640.0,2020-12-17 00:00:00 UTC,,
840,LPS II - 3000,Power,LDMtv,"",LDM1697,313000-0718,26.8,3900.0,1.0,3900.0,0.0,2024-11-29 00:00:00 UTC,,
472,MDU,Power,LDMtv,V16,LDM1153,932145,1.7,205.0,1.0,205.0,205.0,2024-03-26 00:00:00 UTC,,
466,MDU12-16A,Power,LDMtv,V16,LDM1147,5016954,2.75,1186.0,1.0,1186.0,1186.0,2024-03-26 00:00:00 UTC,,
467,MDU12-16A,Power,LDMtv,V16,LDM1148,5019334,2.75,1186.0,1.0,1186.0,1186.0,2024-03-26 00:00:00 UTC,,
468,MDU12-16A,Power,LDMtv,V16,LDM1149,5021919,2.75,1186.0,1.0,1186.0,1186.0,2024-03-26 00:00:00 UTC,,
469,MDU12-16A,Power,LDMtv,V16,LDM1150,5021956,2.75,1186.0,1.0,1186.0,1186.0,2024-03-26 00:00:00 UTC,,
470,MDU12-16A,Power,LDMtv,V16,LDM1151,5019131,2.75,1186.0,1.0,1186.0,1186.0,2024-03-26 00:00:00 UTC,,
471,MDU12-16A,Power,LDMtv,V16,LDM1152,5021958,2.75,1186.0,1.0,1186.0,1186.0,2024-03-26 00:00:00 UTC,,
517,MDU12 -32A,Power,LDMtv,"",LDM1846,5013962,2.7,1186.0,0.0,0.0,1186.0,2024-06-02 23:00:00 UTC,,1.0
518,MDU12 -32A,Power,LDMtv,"",LDM1847,5013963,2.7,1186.0,0.0,0.0,1186.0,2024-06-02 23:00:00 UTC,,1.0
519,MDU12 -32A,Power,LDMtv,"",LDM1848,5013977,2.7,1186.0,1.0,1186.0,1186.0,2024-06-02 23:00:00 UTC,,
514,MDU12 -32A,Power,LDMtv,"",LDM1849,5013973,2.7,1186.0,1.0,1186.0,1186.0,2024-06-02 23:00:00 UTC,,
515,MDU12 -32A,Power,LDMtv,"",LDM1850,5013110,2.7,1186.0,0.0,0.0,1186.0,2024-06-02 23:00:00 UTC,,1.0
516,MDU12 -32A,Power,LDMtv,"",LDM1851,5014134,2.7,1186.0,0.0,0.0,1186.0,2024-06-02 23:00:00 UTC,,1.0
511,MDU12 -32A,Power,LDMtv,K1,LDM1852,5013931,2.7,1186.0,1.0,1186.0,1186.0,2024-06-02 23:00:00 UTC,,
512,MDU12 -32A,Power,LDMtv,K1,LDM1853,5014028,2.7,1186.0,1.0,1186.0,1186.0,2024-06-02 23:00:00 UTC,,
513,MDU12 -32A,Power,LDMtv,K1,LDM1854,5030448,2.7,1186.0,1.0,1186.0,1186.0,2024-06-02 23:00:00 UTC,,
508,MDU12 -32A,Power,LDMtv,K1,LDM1855,5014137,2.7,1186.0,1.0,1186.0,1186.0,2024-06-02 23:00:00 UTC,,
509,MDU12 -32A,Power,LDMtv,"",LDM1856,5014031,2.7,1186.0,0.0,0.0,1186.0,2024-06-02 23:00:00 UTC,,1.0
510,MDU12 -32A,Power,LDMtv,"",LDM1857,5013113,2.7,1186.0,0.0,0.0,1186.0,2024-06-02 23:00:00 UTC,,1.0
1148,MDU 16AMP - 14 IEC OUTPUT,Power,LDMtv,K1,LDM1558,MDU14U0317,1.3,600.0,1.0,600.0,600.0,2024-12-10 00:00:00 UTC,,
1149,MDU 16AMP - 14 IEC OUTPUT,Power,LDMtv,K1,LDM1559,MDU14U0041,1.3,600.0,1.0,600.0,600.0,2024-12-10 00:00:00 UTC,,
1145,MDU 16AMP - 14 IEC OUTPUT,Power,LDMtv,K1,LDM1561,MDU14U0240,1.3,600.0,1.0,600.0,600.0,2024-12-10 00:00:00 UTC,,
1146,MDU 16AMP - 14 IEC OUTPUT,Power,LDMtv,K1,LDM1562,MDU14U0053,1.3,600.0,1.0,600.0,600.0,2024-12-10 00:00:00 UTC,,
1147,MDU 16AMP - 14 IEC OUTPUT,Power,LDMtv,K1,LDM1563,MDU14U0101,1.3,600.0,1.0,600.0,600.0,2024-12-10 00:00:00 UTC,,
1143,MDU 16AMP - 14 IEC OUTPUT,Power,LDMtv,K1,LDM1566,MDU14U0086,1.3,600.0,1.0,600.0,600.0,2024-12-10 00:00:00 UTC,,
324,Nano 4-CH Charger,Power,LDMtv,"",LDM1903,"",0.75,145.0,1.0,145.0,145.0,2023-08-24 23:00:00 UTC,,
325,Nano One,Power,LDMtv,"",LDM1906,"",0.31,125.0,1.0,125.0,125.0,2023-08-24 23:00:00 UTC,,
326,Nano One,Power,LDMtv,"",LDM1907,"",0.31,125.0,1.0,125.0,125.0,2023-08-24 23:00:00 UTC,,
327,Nano Two,Power,LDMtv,"",LDM1904,"",0.52,164.0,1.0,164.0,164.0,2023-08-24 23:00:00 UTC,,
328,Nano Two,Power,LDMtv,"",LDM1905,"",0.52,164.0,1.0,164.0,164.0,2023-08-24 23:00:00 UTC,,
1500,Olson 8 Way 13A PDU,Power,LDMtv,K1,LDM1180,N/A,2.2,125.0,1.0,125.0,125.0,2025-01-15 00:00:00 UTC,,
1499,Olson 8 Way 13A PDU,Power,LDMtv,K1,LDM1181,N/A,2.2,125.0,1.0,125.0,125.0,2025-01-15 00:00:00 UTC,,
1498,Olson 8 Way 13A PDU,Power,LDMtv,K1,LDM1182,N/A,2.2,125.0,1.0,125.0,125.0,2025-01-15 00:00:00 UTC,,
1502,Olson 8 Way 13A PDU,Power,LDMtv,K1,LDM1184,N/A,2.2,125.0,1.0,125.0,125.0,2025-01-15 00:00:00 UTC,,
1501,Olson 8 Way 13A PDU,Power,LDMtv,K1,LDM1185,N/A,2.2,125.0,1.0,125.0,125.0,2025-01-15 00:00:00 UTC,,
1485,P6000s,Power,LDMtv,Trailer,"","",205.0,4900.0,1.0,4900.0,4900.0,2020-12-24 00:00:00 UTC,,
533,PD6 Power Center,Power,LDMtv,N1,LDM1832,00601409,5.0,1214.0,1.0,1214.0,1214.0,2024-06-02 23:00:00 UTC,,
534,PD6 Power Center,Power,LDMtv,V16,LDM1833,00601411,5.0,1214.0,1.0,1214.0,1214.0,2024-06-02 23:00:00 UTC,,
1472,PDU,Power,LDMtv,T16 Rack,LDM1326,"",2.2,300.0,1.0,300.0,300.0,2020-12-19 00:00:00 UTC,,
1458,PDU,Power,LDMtv,V16 Rear,LDM1329,239192-010,2.2,300.0,1.0,300.0,300.0,2020-12-19 00:00:00 UTC,,
1457,PDU,Power,LDMtv,V16 Front,LDM1330,"",2.2,300.0,1.0,300.0,300.0,2020-12-19 00:00:00 UTC,,
1197,PDU,Power,LDMtv,K1,LDM1446,734813-008,2.2,300.0,1.0,300.0,300.0,2024-12-10 00:00:00 UTC,,
1196,PDU,Power,LDMtv,K1,LDM1447,738432-009,2.2,300.0,1.0,300.0,300.0,2024-12-10 00:00:00 UTC,,
1195,PDU,Power,LDMtv,K1,LDM1448,47503-041,2.2,300.0,1.0,300.0,300.0,2024-12-10 00:00:00 UTC,,
364,PDU01-14,Power,LDMtv,"",LDM1010,N/A,2.0,354.0,1.0,354.0,354.0,2023-08-24 23:00:00 UTC,,
1694,Power Port 5,Power,LDMtv,"",LDM1223,N/A,0.5,29.99,1.0,29.99,0.0,2025-02-21 00:00:00 UTC,,
1691,Power Port 6,Power,LDMtv,"",LDM1222,N/A,0.5,29.99,1.0,29.99,0.0,2025-02-21 00:00:00 UTC,,
1434,Smart UPS X3000,Power,LDMtv,T16 Sound,LDM1350,AS1928153806,38.64,2210.0,1.0,2210.0,2210.0,2020-12-17 00:00:00 UTC,,
382,SMX1500LCD,Power,LDMtv,N1,LDM1930,2725NY0SM664700135,13.35,425.0,1.0,425.0,425.0,2023-08-24 23:00:00 UTC,,
1484,STW 6000,Power,LDMtv,Trailer,P100-UPS,MN42UT587320003,63.0,2172.0,1.0,2172.0,2172.0,2020-12-24 00:00:00 UTC,,
695,TK-E1HG/P,Power,LDMtv,"",LDM1785,S029179,0.15,215.0,1.0,215.0,215.0,2024-11-21 00:00:00 UTC,,
423,VL-175H,Power,LDMtv,"",LDM0781,"",1.33,450.0,1.0,450.0,450.0,2024-01-02 00:00:00 UTC,,
424,VL-175H,Power,LDMtv,"",LDM0782,"",1.33,450.0,1.0,450.0,450.0,2024-01-02 00:00:00 UTC,,
425,VL-175H,Power,LDMtv,"",LDM0783,"",1.33,450.0,1.0,450.0,450.0,2024-01-02 00:00:00 UTC,,
426,VL-175H,Power,LDMtv,"",LDM0784,"",1.33,450.0,1.0,450.0,450.0,2024-01-02 00:00:00 UTC,,
427,VL-175H,Power,LDMtv,"",LDM0785,"",1.33,450.0,1.0,450.0,450.0,2024-01-02 00:00:00 UTC,,
428,VL-175H,Power,LDMtv,"",LDM0786,"",1.33,450.0,1.0,450.0,450.0,2024-01-02 00:00:00 UTC,,
429,VL-175H,Power,LDMtv,"",LDM0787,"",1.33,450.0,1.0,450.0,450.0,2024-01-02 00:00:00 UTC,,
1025,VL-2 Plus,Power,LDMtv,"",LDM1574,VBXCA12M0151,1.0,408.0,1.0,408.0,408.0,2024-12-09 00:00:00 UTC,,
430,VL-2X2C,Power,LDMtv,"",LDM0789,"",1.07,275.0,1.0,275.0,275.0,2024-01-02 00:00:00 UTC,,
662,VL-4X4 Charger,Power,LDMtv,"",790,"",2.2,495.83,1.0,495.83,495.83,2024-11-19 00:00:00 UTC,,
654,VL90HP,Power,LDMtv,"",791,"",0.77,357.54,1.0,357.54,357.54,2024-11-19 00:00:00 UTC,,
655,VL90HP,Power,LDMtv,"",792,"",0.77,357.54,1.0,357.54,357.54,2024-11-19 00:00:00 UTC,,
656,VL90HP,Power,LDMtv,"",793,"",0.77,357.54,1.0,357.54,357.54,2024-11-19 00:00:00 UTC,,
657,VL90HP,Power,LDMtv,"",794,"",0.77,357.54,1.0,357.54,357.54,2024-11-19 00:00:00 UTC,,
658,VL90HP,Power,LDMtv,"",795,"",0.77,357.54,1.0,357.54,357.54,2024-11-19 00:00:00 UTC,,
659,VL90HP,Power,LDMtv,"",796,"",0.77,357.54,1.0,357.54,357.54,2024-11-19 00:00:00 UTC,,
660,VL90HP,Power,LDMtv,"",797,"",0.77,357.54,1.0,357.54,357.54,2024-11-19 00:00:00 UTC,,
661,VL90HP,Power,LDMtv,"",798,"",0.77,357.54,1.0,357.54,357.54,2024-11-19 00:00:00 UTC,,
1214,VL-M150,Power,LDMtv,"",LDM1456,VA5406,0.8,328.0,1.0,328.0,328.0,2024-12-10 00:00:00 UTC,,
666,VL-MX4,Power,LDMtv,"",LDM0780,"",1.86,424.0,1.0,424.0,424.0,2023-11-19 00:00:00 UTC,,
682,V-lok Kit 1,Power,LDMtv,F4,5368975,5368975,3.8,932.0,1.0,932.0,932.0,2020-11-21 00:00:00 UTC,,
653,V-lok Kit 2,Power,LDMtv,F4,5368946,5368946,17.0,452.0,1.0,452.0,452.0,2024-11-19 00:00:00 UTC,,
665,V-lok Kit 3,Power,LDMtv,F4,5368947,5368947,18.75,300.0,1.0,300.0,300.0,2023-11-19 00:00:00 UTC,,
1013,1CH Analog Input Adapter,Sound,LDMtv,D3,LDM1594,DAI1-AU-504792,0.1,168.0,1.0,168.0,0.0,2024-12-02 00:00:00 UTC,,
954,1CH Analog Input Adapter,Sound,LDMtv,D3,LDM1633,DAI1-AU-604731,0.1,168.0,1.0,168.0,0.0,2024-12-02 00:00:00 UTC,,
1344,2CH AES3 I/O Adapter,Sound,LDMtv,D3,LDM1395,DIOAES3-AU-529DC7,0.15,233.0,1.0,233.0,233.0,2024-12-17 00:00:00 UTC,,
799,4104 Lip Mic,Sound,LDMtv,F2,LDM1720,N/A,0.65,475.0,1.0,475.0,475.0,2024-11-29 00:00:00 UTC,,
802,4104 Lip Mic,Sound,LDMtv,F2,LDM1721,N/A,0.65,475.0,1.0,475.0,475.0,2024-11-29 00:00:00 UTC,,
800,4104 Lip Mic,Sound,LDMtv,F2,LDM1724,N/A,0.65,475.0,1.0,475.0,475.0,2024-11-29 00:00:00 UTC,,
801,4104 Lip Mic,Sound,LDMtv,F2,LDM1725,N/A,0.65,475.0,1.0,475.0,475.0,2024-11-29 00:00:00 UTC,,
574,7040A,Sound,LDMtv,"",LDM1786,7040APM71007901,11.3,565.0,1.0,565.0,565.0,2024-09-10 23:00:00 UTC,,
1057,8010A Studio Monitor Speaker,Sound,LDMtv,"",LDM1015,8010AP71041577,1.9,244.0,1.0,244.0,0.0,2024-12-09 00:00:00 UTC,,
1397,8010A Studio Monitor Speaker,Sound,LDMtv,B4,LDM1101,8010AP71041608,1.9,244.0,1.0,244.0,0.0,2024-12-17 00:00:00 UTC,,
1400,8010A Studio Monitor Speaker,Sound,LDMtv,B4,LDM1240,8010AP71127902,1.9,244.0,1.0,244.0,0.0,2024-12-17 00:00:00 UTC,,
1399,8010A Studio Monitor Speaker,Sound,LDMtv,B4,LDM1245,8010AP71127057,1.9,244.0,1.0,244.0,0.0,2024-12-17 00:00:00 UTC,,
1451,8010A Studio Monitor Speaker,Sound,LDMtv,V16,LDM1338,8010AP71078728,1.9,244.0,1.0,244.0,0.0,2020-12-19 00:00:00 UTC,,
1398,8010A Studio Monitor Speaker,Sound,LDMtv,B4,LDM1381,8010AP71078696,1.9,244.0,1.0,244.0,0.0,2024-12-17 00:00:00 UTC,,
1923,8020D Studio Monitor Speaker,Sound,LDMtv,"",LDM1259,8020DMM61205165,3.2,411.0,1.0,411.0,411.0,2026-01-19 00:00:00 UTC,,
1924,8020D Studio Monitor Speaker,Sound,LDMtv,"",LDM1260,8020DMM61205153,3.2,411.0,1.0,411.0,411.0,2026-01-19 00:00:00 UTC,,
1436,8020D Studio Monitor Speaker,Sound,LDMtv,T16 Sound,LDM1348,8020B PM7016927,3.2,411.0,1.0,411.0,411.0,2020-12-17 00:00:00 UTC,,
1423,8020D Studio Monitor Speaker,Sound,LDMtv,T16 Sound,LDM1364,8020A PM7070231,3.2,411.0,1.0,411.0,411.0,2020-12-17 00:00:00 UTC,,
1415,8020D Studio Monitor Speaker,Sound,LDMtv,T16,LDM1368,8020A PM7070230,3.2,411.0,1.0,411.0,411.0,2020-12-17 00:00:00 UTC,,
1416,8020D Studio Monitor Speaker,Sound,LDMtv,T16,LDM1369,8020B PM7020399,3.2,411.0,1.0,411.0,411.0,2020-12-17 00:00:00 UTC,,
1402,8020D Studio Monitor Speaker,Sound,LDMtv,B3,LDM1379,8020DRwM71174202,3.2,411.0,1.0,411.0,411.0,2024-12-17 00:00:00 UTC,,
1401,8020D Studio Monitor Speaker,Sound,LDMtv,B3,LDM1380,8020DRwM71174209,3.2,411.0,1.0,411.0,411.0,2024-12-17 00:00:00 UTC,,
745,A 1031-U,Sound,LDMtv,"",LDM1752,N/A,0.15,169.0,1.0,169.0,0.0,2024-11-28 00:00:00 UTC,,
1170,A 2003 UHF,Sound,LDMtv,"",LDM1476,N/A,0.15,160.0,1.0,160.0,0.0,2024-12-10 00:00:00 UTC,,
1169,A 2003 UHF,Sound,LDMtv,"",LDM1477,N/A,0.15,160.0,1.0,160.0,0.0,2024-12-10 00:00:00 UTC,,
743,A 2003 UHF,Sound,LDMtv,"",LDM1750,N/A,0.15,160.0,1.0,160.0,0.0,2024-11-28 00:00:00 UTC,,
744,A 2003 UHF,Sound,LDMtv,"",LDM1751,N/A,0.15,160.0,1.0,160.0,0.0,2024-11-28 00:00:00 UTC,,
1165,A 2003 UHF,Sound,LDMtv,"",T16-052,N/A,0.15,160.0,1.0,160.0,0.0,2024-12-10 00:00:00 UTC,,
1166,A 2003 UHF,Sound,LDMtv,"",T16-053,N/A,0.15,160.0,1.0,160.0,0.0,2024-12-10 00:00:00 UTC,,
459,A32pro Dante,Sound,LDMtv,V16,LDM1140,868297490,3.5,3559.0,1.0,3559.0,3559.0,2024-03-26 00:00:00 UTC,,
1866,ADP-AES3-AU-2x2,Sound,LDMtv,"",LDM1285,DIOAES3-AU-8FC5C,0.15,235.0,1.0,235.0,0.0,2025-08-12 23:00:00 UTC,,
1865,ADP-AES3-AU-2x2,Sound,LDMtv,"",LDM1299,DIOAES3-AU-8FC55,0.15,235.0,1.0,235.0,0.0,2025-08-12 23:00:00 UTC,,
752,ADP-AES3-AU-2x2,Sound,LDMtv,D3,LDM1746,DIOAES3-AU-53E570,0.15,235.0,1.0,235.0,0.0,2024-11-28 00:00:00 UTC,,
1965,ADP-AES3-AU-2x2,Sound,LDMtv,"",LDM1889,DIOAES3-AU-01FBDF,0.15,235.0,1.0,235.0,0.0,2026-03-06 00:00:00 UTC,,
1966,ADP-AES3-AU-2x2,Sound,LDMtv,"",LDM1890,DIOAES3-AU-01FBE4,0.15,235.0,1.0,235.0,0.0,2026-03-06 00:00:00 UTC,,
739,AIO8R,Sound,LDMtv,"",LDM1758,TL0135896,1.1,1330.0,1.0,1330.0,1330.0,2024-11-28 00:00:00 UTC,,
1200,AMU2-2MD,Sound,LDMtv,"",LDM1443,38722,5.0,3500.0,1.0,3500.0,3500.0,2024-12-10 00:00:00 UTC,,
1002,AN-DV-XLR-SM20,Sound,LDMtv,"",LDM1603,AN1906170010001,0.7,1058.0,1.0,1058.0,0.0,2024-12-02 00:00:00 UTC,,
1001,AN-DV-XLR-SM20,Sound,LDMtv,"",LDM1604,AN1907190010002,0.7,1058.0,1.0,1058.0,0.0,2024-12-02 00:00:00 UTC,,
1065,Antenna Splitter ASA 1,Sound,LDMtv,"",LDM1529,"",1.0,539.0,1.0,539.0,0.0,2024-12-09 00:00:00 UTC,,
261,ASA 214-UHF,Sound,LDMtv,"",LDM1004,P0949690,1.09,520.0,1.0,520.0,520.0,2023-08-24 23:00:00 UTC,,
740,ASA 214-UHF,Sound,LDMtv,"",LDM1753,P0949330,1.09,520.0,1.0,520.0,520.0,2024-11-28 00:00:00 UTC,,
